"id","article_title","article_language","journal_title","jounral_abbreviation","journal_issn","article_jvolumn","article_jissue","article_jcreated_at","article_pagination","author_list"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153335452079773","0.8420945405960083","0.16804702579975128","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7887715697288513","0.8803289532661438","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7417488098144531","0.829387366771698","0.7252928614616394","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8340622782707214","0.8599620461463928","0.23933780193328857","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7610810399055481","0.887496292591095","0.6113190650939941","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.74386066198349","0.7916005849838257","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7506319880485535","0.7916005849838257","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7906237840652466","0.7839605212211609","0.23933780193328857","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7934263348579407","0.9175899028778076","0.7101674675941467","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.7285202145576477","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7934056520462036","0.002579445019364357","0.43611395359039307","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7802184820175171","0.829387366771698","0.5313988327980042","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7227514982223511","0.8572369813919067","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7831096053123474","0.829387366771698","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7651401162147522","0.829387366771698","0.601547122001648","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.74386066198349","0.8254907131195068","0.6027411818504333","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7692732810974121","0.8572369813919067","0.5373903512954712","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7440932989120483","0.8451234102249146","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7874619960784912","0.8254907131195068","0.2503261864185333","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7874619960784912","0.8803289532661438","0.74228835105896","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153335452079773","0.8451234102249146","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7802184820175171","0.8599620461463928","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.796613872051239","0.8254907131195068","0.19402313232421875","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7004099488258362","0.002579445019364357","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.796613872051239","0.887496292591095","0.20056678354740143","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7866097688674927","0.7699434757232666","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7760047316551208","0.829387366771698","0.6834923028945923","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8339536786079407","0.781729519367218","0.7350316047668457","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8433251976966858","0.887496292591095","0.23175863921642303","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7658475041389465","0.7839605212211609","0.20056678354740143","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7440932989120483","0.8572369813919067","0.6442248821258545","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.796613872051239","0.002579445019364357","0.31356436014175415","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8016666173934937","0.7839605212211609","0.5380197763442993","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7313701510429382","0.7699434757232666","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.20056678354740143","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.750443160533905","0.8599620461463928","0.31356436014175415","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7417488098144531","0.8451234102249146","0.5187811255455017","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7866097688674927","0.829387366771698","0.6193732619285583","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8260244727134705","0.829387366771698","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8355147242546082","0.8451234102249146","0.43611395359039307","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7934263348579407","0.002579445019364357","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8007860779762268","0.002579445019364357","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8016666173934937","0.7699434757232666","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7866097688674927","0.8572369813919067","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8268359303474426","0.8572369813919067","0.5953943729400635","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7066705822944641","0.8572369813919067","0.7348116040229797","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8360927700996399","0.829387366771698","0.3239274024963379","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7536484599113464","0.829387366771698","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8204852938652039","0.8451234102249146","0.17043305933475494","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7891374230384827","0.8803289532661438","0.5187811255455017","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7651401162147522","0.8572369813919067","0.6778863668441772","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7916185259819031","0.8451234102249146","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7906237840652466","0.8572369813919067","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7658475041389465","0.8254907131195068","0.49959132075309753","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7110354900360107","0.9175899028778076","0.2350832223892212","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8022053837776184","0.7916005849838257","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8433251976966858","0.829387366771698","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8045977354049683","0.8451234102249146","0.6085849404335022","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7110354900360107","0.8572369813919067","0.43611395359039307","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7705292105674744","0.8362545371055603","0.5187811255455017","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7866097688674927","0.829387366771698","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7227514982223511","0.7699434757232666","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.707490861415863","0.8362545371055603","0.20261813700199127","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7374401688575745","0.8451234102249146","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7651401162147522","0.8451234102249146","0.6834923028945923","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7651401162147522","0.8572369813919067","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7004099488258362","0.8572369813919067","0.7043256163597107","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153335452079773","0.8451234102249146","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7110354900360107","0.8362545371055603","0.6834923028945923","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7402873635292053","0.781729519367218","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8433251976966858","0.8451234102249146","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7227514982223511","0.8572369813919067","0.6442248821258545","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7651401162147522","0.7699434757232666","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.796613872051239","0.781729519367218","0.6536996960639954","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8560258150100708","0.8572369813919067","0.601547122001648","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8268359303474426","0.8572369813919067","0.6536996960639954","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7692732810974121","0.8572369813919067","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7802184820175171","0.829387366771698","0.5187811255455017","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8268359303474426","0.829387366771698","0.6639876961708069","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7402873635292053","0.8362545371055603","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7692732810974121","0.8572369813919067","0.6089493036270142","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7906237840652466","0.8572369813919067","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7705292105674744","0.829387366771698","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7227514982223511","0.829387366771698","0.6991699934005737","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0006610554410144687","0.829387366771698","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7997547388076782","0.7916005849838257","0.7350316047668457","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7227514982223511","0.8254907131195068","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7652667760848999","0.7699434757232666","0.6442248821258545","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8067888617515564","0.8362545371055603","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7934263348579407","0.8362545371055603","0.5992555618286133","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7518118023872375","0.8451234102249146","0.6093249320983887","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7658475041389465","0.7699434757232666","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7536484599113464","0.8572369813919067","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.5306905508041382","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7624597549438477","0.781729519367218","0.2350832223892212","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.798762321472168","0.829387366771698","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7658475041389465","0.002579445019364357","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7417488098144531","0.887496292591095","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7866097688674927","0.829387366771698","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153335452079773","0.8362545371055603","0.5313988327980042","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7518118023872375","0.7699434757232666","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7068247199058533","0.8451234102249146","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7004099488258362","0.8362545371055603","0.7350316047668457","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7536484599113464","0.7839605212211609","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8045977354049683","0.8803289532661438","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.830951452255249","0.7839605212211609","0.6089493632316589","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8068634867668152","0.8451234102249146","0.43611395359039307","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.749840259552002","0.8599620461463928","0.19613975286483765","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7874619960784912","0.887496292591095","0.31399819254875183","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7758271098136902","0.8572369813919067","0.43611395359039307","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7610810399055481","0.829387366771698","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.796613872051239","0.7699434757232666","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8360927700996399","0.781729519367218","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8012804985046387","0.7699434757232666","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.8362545371055603","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7066705822944641","0.7839605212211609","0.43611395359039307","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8016666173934937","0.8572369813919067","0.6778863668441772","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7866097688674927","0.8362545371055603","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7890103459358215","0.781729519367218","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.70387864112854","0.8451234102249146","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7417488098144531","0.8362545371055603","0.5833296775817871","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7906237840652466","0.8572369813919067","0.5253641605377197","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8016666173934937","0.829387366771698","0.6442248821258545","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7519376873970032","0.8599620461463928","0.19613975286483765","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8518564701080322","0.8754308819770813","0.2074803113937378","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153335452079773","0.7839605212211609","0.6834923028945923","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7374401688575745","0.829387366771698","0.6093249320983887","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8012804985046387","0.8763642907142639","0.2717064321041107","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7402873635292053","0.7916005849838257","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8016666173934937","0.002579445019364357","0.3210046589374542","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7407076954841614","0.8362545371055603","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8016666173934937","0.829387366771698","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8433251976966858","0.887496292591095","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.74386066198349","0.781729519367218","0.6036426424980164","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7066705822944641","0.7699434757232666","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7802184820175171","0.7699434757232666","0.5988380312919617","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7227514982223511","0.8572369813919067","0.6027411818504333","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7828319668769836","0.829387366771698","0.6442248821258545","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7692732810974121","0.8451234102249146","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.707490861415863","0.8036237359046936","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.8803289532661438","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7758271098136902","0.8803289532661438","0.5655097961425781","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7866097688674927","0.829387366771698","0.43611395359039307","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7874619960784912","0.7839605212211609","0.31356436014175415","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.74386066198349","0.8362545371055603","0.7348116040229797","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153335452079773","0.829387366771698","0.5221454501152039","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7989503741264343","0.002579445019364357","0.26814401149749756","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8611220121383667","0.7699434757232666","0.6536996960639954","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.796613872051239","0.8451234102249146","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8340622782707214","0.829387366771698","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7997547388076782","0.8254907131195068","0.30541712045669556","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.6721101403236389","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0006610554410144687","0.002579445019364357","0.2577167749404907","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7402873635292053","0.8803289532661438","0.6442248821258545","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7802184820175171","0.781729519367218","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8662636876106262","0.7839605212211609","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8045977354049683","0.7839605212211609","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.74386066198349","0.829387366771698","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7705292105674744","0.8572369813919067","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7277488112449646","0.781729519367218","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8067888617515564","0.8451234102249146","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7642097473144531","0.7839605212211609","0.6089493632316589","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8360927700996399","0.8420945405960083","0.5490335822105408","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7692732810974121","0.8572369813919067","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7425367832183838","0.7699434757232666","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0006610554410144687","0.002579445019364357","0.38485512137413025","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7866097688674927","0.002579445019364357","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8181928396224976","0.8451234102249146","0.7285202145576477","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8016666173934937","0.8362545371055603","0.5992555618286133","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7692732810974121","0.002579445019364357","0.31356436014175415","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7906237840652466","0.7916005849838257","0.6442248821258545","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7978003025054932","0.781729519367218","0.49959132075309753","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7934263348579407","0.8451234102249146","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7651401162147522","0.8451234102249146","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7652667760848999","0.8572369813919067","0.6027411818504333","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0006610554410144687","0.002579445019364357","0.18702660501003265","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153335452079773","0.7839605212211609","0.6804799437522888","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8136712312698364","0.781729519367218","0.7350316047668457","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153834342956543","0.8930962085723877","0.5221454501152039","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8022053837776184","0.8451234102249146","0.19613975286483765","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8433251976966858","0.8362545371055603","0.574645459651947","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.799619197845459","0.8572369813919067","0.7348116040229797","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7004099488258362","0.8451234102249146","0.6120279431343079","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.750443160533905","0.7699434757232666","0.5290876626968384","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7887715697288513","0.8451234102249146","0.49959132075309753","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.750443160533905","0.7839605212211609","0.3774968087673187","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7874619960784912","0.8362545371055603","0.6834923028945923","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8153335452079773","0.8451234102249146","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7642097473144531","0.7699434757232666","0.608539879322052","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.6726266145706177","0.7699434757232666","0.9990298748016357","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7978003025054932","0.7916005849838257","0.7348116040229797","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7802184820175171","0.8572369813919067","0.49959132075309753","1.0","1.0"
