"index","id","beer_name","style","ounces","abv","ibu","brewery_id","brewery_name","city","state"
"1.0","1.0","1.0","1.0","0.060970738530159","0.9717828035354614","0.9988393187522888","1.0","1.0","0.9605100750923157","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.032116927206516266","0.8451308012008667","0.9989431500434875","1.0","1.0","0.9605100750923157","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.9781069159507751","0.9992363452911377","1.0","1.0","0.8208335041999817","0.9704617261886597"
"1.0","1.0","1.0","1.0","0.03529924899339676","0.8951184749603271","0.9989309906959534","1.0","1.0","0.8208335041999817","0.9704617261886597"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.8888605237007141","0.9982534050941467","1.0","1.0","0.8208335041999817","0.9704617261886597"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.8951184749603271","0.9991683959960938","1.0","1.0","0.9766004085540771","0.9780123829841614"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.8951184749603271","0.9989769458770752","1.0","1.0","0.9766004085540771","0.9780123829841614"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.9273099303245544","0.0026329795364290476","1.0","1.0","0.6487805247306824","0.0009001841535791755"
"1.0","1.0","1.0","1.0","0.04135842248797417","0.9121978878974915","0.0026329795364290476","1.0","1.0","0.9717807769775391","0.9758239388465881"
"1.0","1.0","1.0","1.0","0.060970738530159","0.9085936546325684","0.0026329795364290476","1.0","1.0","0.9717807769775391","0.9758239388465881"
"1.0","1.0","1.0","1.0","0.03430860489606857","0.8758251667022705","0.0026329795364290476","1.0","1.0","0.7873287200927734","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.04135842248797417","0.9079560041427612","0.0026329795364290476","1.0","1.0","0.7873287200927734","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.03357148543000221","0.9079560041427612","0.9989948868751526","1.0","1.0","0.7873287200927734","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.03529924899339676","0.0013833887642249465","0.0026329795364290476","1.0","1.0","0.9572852253913879","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.0033577110152691603","0.0026329795364290476","1.0","1.0","0.9572852253913879","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.004252981394529343","0.0026329795364290476","1.0","1.0","0.9572852253913879","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9448405504226685","0.0026329795364290476","1.0","1.0","0.9572852253913879","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.0013833887642249465","0.0026329795364290476","1.0","1.0","0.9572852253913879","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.8733402490615845","0.0026329795364290476","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.8733402490615845","0.0026329795364290476","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.003084964817389846","0.0026329795364290476","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.9839059710502625","0.0026329795364290476","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9273099303245544","0.9990905523300171","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9085936546325684","0.9991518259048462","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.9866596460342407","0.9991163611412048","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.0008376612095162272","0.9991523027420044","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03529924899339676","0.9273099303245544","0.9990905523300171","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.04135842248797417","0.8859201669692993","0.9991793036460876","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.0008376612095162272","0.9991523027420044","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.9085936546325684","0.9991518259048462","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.002734223147854209","0.9990905523300171","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.001728657865896821","0.9990381002426147","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9866596460342407","0.9991163611412048","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.8823940753936768","0.9991523027420044","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9085936546325684","0.9991518259048462","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.8859201669692993","0.9990942478179932","1.0","1.0","0.8247374892234802","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03357148543000221","0.9839059710502625","0.0026329795364290476","1.0","1.0","0.9247710108757019","0.9767643809318542"
"1.0","1.0","1.0","1.0","0.04135842248797417","0.0016882360214367509","0.0026329795364290476","1.0","1.0","0.9247710108757019","0.9767643809318542"
"1.0","1.0","1.0","1.0","0.032116927206516266","0.0018559932941570878","0.0026329795364290476","1.0","1.0","0.9184603691101074","0.0009001841535791755"
"1.0","1.0","1.0","1.0","0.032116927206516266","0.9717828035354614","0.0026329795364290476","1.0","1.0","0.9646737575531006","0.9778116345405579"
"1.0","1.0","1.0","1.0","0.032116927206516266","0.004125889856368303","0.0026329795364290476","1.0","1.0","0.9646737575531006","0.9778116345405579"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.9717828035354614","0.0026329795364290476","1.0","1.0","0.9646737575531006","0.9778116345405579"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9219223260879517","0.0026329795364290476","1.0","1.0","0.9185841679573059","0.9851428866386414"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9839059710502625","0.0026329795364290476","1.0","1.0","0.9185841679573059","0.9851428866386414"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.004407371394336224","0.0026329795364290476","1.0","1.0","0.9185841679573059","0.9851428866386414"
"1.0","1.0","1.0","1.0","0.032116927206516266","0.9352182149887085","0.9989978671073914","1.0","1.0","0.9324807524681091","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.03430860489606857","0.9282117486000061","0.9990710020065308","1.0","1.0","0.9324807524681091","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.03357148543000221","0.9839059710502625","0.9989510774612427","1.0","1.0","0.9324807524681091","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.03753901645541191","0.0021163637284189463","0.9990290403366089","1.0","1.0","0.7675630450248718","0.9790416359901428"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9079560041427612","0.9989393353462219","1.0","1.0","0.7675630450248718","0.9790416359901428"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.8451308012008667","0.0026329809334129095","1.0","1.0","0.43140074610710144","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9312793016433716","0.9991293549537659","1.0","1.0","0.9816362857818604","0.0009001841535791755"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.004355764016509056","0.9992363452911377","1.0","1.0","0.9582415819168091","0.971158504486084"
"1.0","1.0","1.0","1.0","0.04135842248797417","0.8451308012008667","0.9992167949676514","1.0","1.0","0.49653491377830505","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.032116927206516266","0.9866596460342407","0.9990390539169312","1.0","1.0","0.7619616389274597","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.8990527391433716","0.9990629553794861","1.0","1.0","0.7833964228630066","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.8951184749603271","0.9990082383155823","1.0","1.0","0.5535860061645508","0.0009001841535791755"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9839059710502625","0.9991288781166077","1.0","1.0","0.7833964228630066","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.03357148543000221","0.90285325050354","0.0026329795364290476","1.0","1.0","0.8225142955780029","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.03430860489606857","0.9434307813644409","0.0026329795364290476","1.0","1.0","0.8225142955780029","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.038153305649757385","0.9434307813644409","0.0026329795364290476","1.0","1.0","0.8225142955780029","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9085936546325684","0.9990629553794861","1.0","1.0","0.8720350861549377","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.0018528627697378397","0.998969316482544","1.0","1.0","0.8720350861549377","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9273099303245544","0.9991683959960938","1.0","1.0","0.9126193523406982","0.9704617261886597"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.0014286497607827187","0.997992992401123","1.0","1.0","0.9126193523406982","0.9704617261886597"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9079560041427612","0.9988393187522888","1.0","1.0","0.9126193523406982","0.9704617261886597"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.9839059710502625","0.9988393187522888","1.0","1.0","0.9126193523406982","0.9704617261886597"
"1.0","1.0","1.0","1.0","0.03357148543000221","0.9273099303245544","0.9981793165206909","1.0","1.0","0.9105833768844604","0.9790416359901428"
"1.0","1.0","1.0","1.0","0.032116927206516266","0.004838479682803154","0.9991232752799988","1.0","1.0","0.9105833768844604","0.9790416359901428"
"1.0","1.0","1.0","1.0","0.04135842248797417","0.8451308012008667","0.0026329795364290476","1.0","1.0","0.9105833768844604","0.9790416359901428"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.8758251667022705","0.9989686012268066","1.0","1.0","0.9105833768844604","0.9790416359901428"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.004125889856368303","0.9990082383155823","1.0","1.0","0.9105833768844604","0.9790416359901428"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9717828035354614","0.9991232752799988","1.0","1.0","0.6950138807296753","0.0009001841535791755"
"1.0","1.0","1.0","1.0","0.04135842248797417","0.9866596460342407","0.0026329795364290476","1.0","1.0","0.9647307395935059","0.971158504486084"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.003571851411834359","0.0026329795364290476","1.0","1.0","0.9647307395935059","0.971158504486084"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.8746421337127686","0.0026329795364290476","1.0","1.0","0.9647307395935059","0.971158504486084"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.8951184749603271","0.0026329795364290476","1.0","1.0","0.9647307395935059","0.971158504486084"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.8451308012008667","0.0026329795364290476","1.0","1.0","0.9647307395935059","0.971158504486084"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.0029958339873701334","0.0026329795364290476","1.0","1.0","0.7619616389274597","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9271634817123413","0.0026329795364290476","1.0","1.0","0.7619616389274597","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9282117486000061","0.9991928935050964","1.0","1.0","0.7619616389274597","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9085936546325684","0.9992167949676514","1.0","1.0","0.7619616389274597","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.9324233531951904","0.9991288781166077","1.0","1.0","0.7619616389274597","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.8859201669692993","0.9989393353462219","1.0","1.0","0.7619616389274597","0.9768396019935608"
"1.0","1.0","1.0","1.0","0.03529924899339676","0.9079560041427612","0.9989393353462219","1.0","1.0","0.9992901086807251","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9296280145645142","0.9990200996398926","1.0","1.0","0.9992901086807251","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.003084964817389846","0.9989510774612427","1.0","1.0","0.9992901086807251","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9437220096588135","0.0026329795364290476","1.0","1.0","0.9992901086807251","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9312793016433716","0.9990907907485962","1.0","1.0","0.9992901086807251","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9114145040512085","0.999175488948822","1.0","1.0","0.9992901086807251","0.9752251505851746"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9219223260879517","0.0026329795364290476","1.0","1.0","0.7854858636856079","0.9656223058700562"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9839059710502625","0.0026329795364290476","1.0","1.0","0.7854858636856079","0.9656223058700562"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.0019416672876104712","0.0026329795364290476","1.0","1.0","0.7854858636856079","0.9656223058700562"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9866596460342407","0.0026329795364290476","1.0","1.0","0.7854858636856079","0.9656223058700562"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9717828035354614","0.0026329795364290476","1.0","1.0","0.7854858636856079","0.9656223058700562"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.0021163637284189463","0.0026329795364290476","1.0","1.0","0.8937066793441772","0.9729370474815369"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.0021163637284189463","0.9989948868751526","1.0","1.0","0.8937066793441772","0.9729370474815369"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.9219223260879517","0.9990670084953308","1.0","1.0","0.9883734583854675","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.0018292868044227362","0.9989894032478333","1.0","1.0","0.9883734583854675","0.9800764918327332"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.0018528627697378397","0.0026329795364290476","1.0","1.0","0.8313536047935486","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.0029736694414168596","0.9991683959960938","1.0","1.0","0.1444420963525772","0.0009001841535791755"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.002910517156124115","0.9989510774612427","1.0","1.0","0.8313536047935486","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.059500277042388916","0.9866596460342407","0.9989978671073914","1.0","1.0","0.8313536047935486","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.9271634817123413","0.0026329795364290476","1.0","1.0","0.8313536047935486","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9866596460342407","0.9990670084953308","1.0","1.0","0.8313536047935486","0.9766567945480347"
"1.0","1.0","1.0","1.0","0.03529924899339676","0.8758251667022705","0.0026329795364290476","1.0","1.0","0.7938263416290283","0.972744345664978"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.004252981394529343","0.9992363452911377","1.0","1.0","0.7938263416290283","0.972744345664978"
"1.0","1.0","1.0","1.0","0.030636733397841454","0.8951184749603271","0.9990390539169312","1.0","1.0","0.7938263416290283","0.972744345664978"
"1.0","1.0","1.0","1.0","0.04135842248797417","0.9866596460342407","0.9991233944892883","1.0","1.0","0.9087408781051636","0.9725870490074158"
"1.0","1.0","1.0","1.0","0.03006605990231037","0.9839059710502625","0.9991557598114014","1.0","1.0","0.9771085977554321","0.9806415438652039"
"1.0","1.0","1.0","1.0","0.03874105215072632","0.8758251667022705","0.0026329795364290476","1.0","1.0","0.9771085977554321","0.9806415438652039"
"1.0","1.0","1.0","1.0","0.03529924899339676","0.0019416672876104712","0.9990200996398926","1.0","1.0","0.8208335041999817","0.9704617261886597"
